deck_code,factions,Champion.01,Champion.02,Champion.03,Champion.04,Champion.05,Champion.06,Card.01,Card.02,Card.03,Card.04,Card.05,Card.06,Card.07,Card.08,Card.09,Card.10,Card.11,Card.12,Card.13,Card.14,Card.15,Card.16,Card.17,Card.18,Card.19,Card.20,Card.21,Card.22,Card.23,Card.24,Card.25,Card.26,Card.27,Card.28,Card.29,Card.30,Card.31,Card.32,Card.33,Card.34,Card.35,Card.36,Card.37,Card.38,Card.39,Card.40,archetype,archetype_pretty
CQBAGBIKSEA2MANHAEDQIBZGGZBV3AABQEAYEAICAECQVUIBAICAOEDFAECAIBZNHNGG2,"faction_BandleCity_Name,faction_Shurima_Name",04SH067,04SH067,04SH067,04SH130,04SH130,04SH130,05BC145,05BC145,05BC145,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,04SH038,04SH038,04SH038,04SH054,04SH054,04SH054,04SH067,04SH067,04SH067,04SH093,04SH093,04SH093,04SH128,04SH128,04SH128,04SH129,04SH129,04SH129,04SH130,04SH130,04SH130,05BC209,05BC209,04SH016,04SH016,04SH101,04SH101,04SH045,04SH059,04SH076,04SH109,Akshan/Renekton (BC/SH),""
CMAQEAQGCIMQEAIDAYAQWAQGAULRYHRBE4US6MRVHAAQUAQGAMDAQDQUD4STCOR3,faction_Bilgewater_Name,02BW053,02BW053,"","","","",02BW018,02BW018,02BW018,02BW025,02BW025,02BW025,03BW001,03BW001,02BW005,02BW005,02BW023,02BW023,02BW028,02BW028,02BW030,02BW030,02BW033,02BW033,02BW039,02BW039,02BW041,02BW041,02BW047,02BW047,02BW050,02BW050,02BW053,02BW053,02BW056,02BW056,02BW003,02BW006,02BW008,02BW014,02BW020,02BW031,02BW037,02BW049,02BW058,02BW059,Nautilus,""
CIBACBAGBIEQEBQCBMGRMIBBEI3TYAQCAMDA4FADAIDBYOR7AA,faction_Bilgewater_Name,02BW022,02BW022,02BW022,02BW032,02BW032,02BW032,04BW010,04BW010,04BW010,02BW002,02BW002,02BW002,02BW011,02BW011,02BW011,02BW013,02BW013,02BW013,02BW022,02BW022,02BW022,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW034,02BW034,02BW034,02BW055,02BW055,02BW055,02BW060,02BW060,02BW060,03BW014,03BW014,03BW020,03BW020,02BW028,02BW028,02BW058,02BW058,02BW063,02BW063,Gangplank/Miss Fortune,""
CMAQKAQGAUFRUIJRAIAQGBQOBIBAMBAIBEJBIHBGFMWTUAIDAIDAEIRS,faction_Bilgewater_Name,02BW026,02BW026,02BW026,"","","",02BW005,02BW005,02BW005,02BW011,02BW011,02BW011,02BW026,02BW026,02BW026,02BW033,02BW033,02BW033,02BW049,02BW049,02BW049,03BW014,03BW014,02BW004,02BW004,02BW008,02BW008,02BW009,02BW009,02BW018,02BW018,02BW020,02BW020,02BW028,02BW028,02BW038,02BW038,02BW043,02BW043,02BW045,02BW045,02BW058,02BW058,02BW002,02BW034,02BW050,Twisted Fate,""
CIBAGAYGBYHRICQCAYEAWFAWEAQTCNZ2HQAACAICAYTA,faction_Bilgewater_Name,02BW022,02BW022,02BW022,02BW032,02BW032,02BW032,03BW014,03BW014,03BW014,03BW015,03BW015,03BW015,03BW020,03BW020,03BW020,02BW008,02BW008,02BW008,02BW011,02BW011,02BW011,02BW020,02BW020,02BW020,02BW022,02BW022,02BW022,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW049,02BW049,02BW049,02BW055,02BW055,02BW055,02BW058,02BW058,02BW058,02BW060,02BW060,02BW060,02BW038,Gangplank/Miss Fortune,""
CIBQCAYGCECAEBQLBYTC2BIFAYBQKBQKBUBQCBAGBYBAEBQYFMBAKBQBAQAA,faction_Bilgewater_Name,05BW005,05BW005,05BW005,"","","",03BW017,03BW017,03BW017,02BW011,02BW011,02BW011,02BW014,02BW014,02BW014,02BW038,02BW038,02BW038,02BW045,02BW045,02BW045,05BW003,05BW003,05BW003,05BW005,05BW005,05BW005,05BW006,05BW006,05BW006,05BW010,05BW010,05BW010,05BW013,05BW013,05BW013,04BW014,04BW014,02BW024,02BW024,02BW043,02BW043,05BW001,05BW001,05BW004,05BW004,Nami,""
CMAQQAQGBAFRUIBBFUYTYAIFAIDAEBAUDQVQCBQCAYDQSDAQCI5A,faction_Bilgewater_Name,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW008,02BW008,02BW008,02BW011,02BW011,02BW011,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW045,02BW045,02BW045,02BW049,02BW049,02BW049,02BW060,02BW060,02BW060,02BW002,02BW002,02BW004,02BW004,02BW020,02BW020,02BW028,02BW028,02BW043,02BW043,02BW007,02BW009,02BW012,02BW016,02BW018,02BW058,Gangplank/Twisted Fate,""
CIAQYAQGBEFQ2FA2DUQTCNZ2HU7QCAICAYBAEAICAYDACBAGBM,faction_Bilgewater_Name,02BW026,02BW026,02BW026,"","","",02BW009,02BW009,02BW009,02BW011,02BW011,02BW011,02BW013,02BW013,02BW013,02BW020,02BW020,02BW020,02BW026,02BW026,02BW026,02BW029,02BW029,02BW029,02BW033,02BW033,02BW033,02BW049,02BW049,02BW049,02BW055,02BW055,02BW055,02BW058,02BW058,02BW058,02BW061,02BW061,02BW061,02BW063,02BW063,02BW063,02BW002,02BW002,02BW006,04BW011,Twisted Fate,""
CIBQCAYGBAAQIBQQBABAMBALDIQCCLJRHIAQEAQGCA7QEAIEAYFAKAQGAIIREFA4,faction_Bilgewater_Name,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,03BW008,03BW008,03BW008,04BW016,04BW016,04BW016,02BW004,02BW004,02BW004,02BW011,02BW011,02BW011,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW045,02BW045,02BW045,02BW049,02BW049,02BW049,02BW058,02BW058,02BW058,02BW016,02BW016,02BW063,02BW063,04BW010,02BW002,02BW017,02BW018,02BW020,02BW028,Gangplank/Twisted Fate,""
CMAQQAQGAQEAWDI2EARC2AQBAMDBABACAYEQYFBLAIAQGBQGAUBAMEISDQPSG,faction_Bilgewater_Name,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW004,02BW004,02BW004,02BW008,02BW008,02BW008,02BW011,02BW011,02BW011,02BW013,02BW013,02BW013,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW034,02BW034,02BW034,02BW045,02BW045,02BW045,03BW016,03BW016,02BW009,02BW009,02BW012,02BW012,02BW020,02BW020,02BW043,02BW043,03BW006,02BW017,02BW018,02BW028,02BW031,02BW035,Gangplank/Twisted Fate,""
CIBAEBAGBIFQUAQGAIFRAEQUDIQCCMJ7AIAQEBRGAECAMDQA,faction_Bilgewater_Name,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,04BW010,04BW010,04BW010,04BW011,04BW011,04BW011,02BW002,02BW002,02BW002,02BW011,02BW011,02BW011,02BW016,02BW016,02BW016,02BW018,02BW018,02BW018,02BW020,02BW020,02BW020,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW049,02BW049,02BW049,02BW063,02BW063,02BW063,02BW038,02BW038,04BW014,04BW014,Gangplank/Twisted Fate,""
CMAQEAQGCY5AEAIDAYDQSAQGAQEREFBAEEUDYPQCAIBQMBQOBQBAMAICBAIRKGA4EISSOMJZ,faction_Bilgewater_Name,02BW022,02BW022,02BW022,02BW032,02BW032,"",02BW022,02BW022,02BW022,02BW058,02BW058,02BW058,03BW007,03BW007,02BW004,02BW004,02BW009,02BW009,02BW018,02BW018,02BW020,02BW020,02BW032,02BW032,02BW033,02BW033,02BW040,02BW040,02BW060,02BW060,02BW062,02BW062,03BW006,03BW014,02BW001,02BW002,02BW008,02BW017,02BW021,02BW024,02BW028,02BW034,02BW037,02BW039,02BW049,02BW057,Gangplank/Miss Fortune,""
CIAAAAYEAMDAQDQQCQCQIBQKBMGQ4EA7AIDAEBAFA4EASCQLBQGQ6EQUCYMBUHA7EAQSELJQGEZDOOR3HQ6T6,faction_Bilgewater_Name,02BW022,02BW026,02BW032,"","","",03BW008,03BW014,03BW016,03BW020,04BW010,04BW011,04BW013,04BW014,04BW016,02BW002,02BW004,02BW005,02BW007,02BW008,02BW009,02BW010,02BW011,02BW012,02BW013,02BW015,02BW018,02BW020,02BW022,02BW024,02BW026,02BW028,02BW031,02BW032,02BW033,02BW034,02BW045,02BW048,02BW049,02BW050,02BW055,02BW058,02BW059,02BW060,02BW061,02BW063,Gangplank/Miss Fortune/Twisted Fate,""
CIBQCBAGBIBAGBQOCQEQEBQLDIQCCJRNGE5DYAICAIDASHAA,faction_Bilgewater_Name,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,04BW010,04BW010,04BW010,03BW014,03BW014,03BW014,03BW020,03BW020,03BW020,02BW011,02BW011,02BW011,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW038,02BW038,02BW038,02BW045,02BW045,02BW045,02BW049,02BW049,02BW049,02BW058,02BW058,02BW058,02BW060,02BW060,02BW060,02BW009,02BW009,02BW028,02BW028,Gangplank/Twisted Fate,""
CIBACAYGBAEQEBQEBMNCAIJNGE5DYAQBAQDAUBACAYBBEFBGAA,faction_Bilgewater_Name,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,03BW008,03BW008,03BW008,02BW004,02BW004,02BW004,02BW011,02BW011,02BW011,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW045,02BW045,02BW045,02BW049,02BW049,02BW049,02BW058,02BW058,02BW058,02BW060,02BW060,02BW060,04BW010,04BW010,02BW002,02BW002,02BW018,02BW018,02BW020,02BW020,02BW038,02BW038,Gangplank/Twisted Fate,""
CIAQMAQGBMKCAIJNGEBAEAYGBAHAKAQGCINBYOR6AEEAEBQDBAPSEMR4HU7Q,faction_Bilgewater_Name,02BW032,02BW032,02BW032,02BW026,02BW026,"",02BW011,02BW011,02BW011,02BW020,02BW020,02BW020,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW045,02BW045,02BW045,02BW049,02BW049,02BW049,03BW008,03BW008,03BW014,03BW014,02BW018,02BW018,02BW026,02BW026,02BW028,02BW028,02BW058,02BW058,02BW062,02BW062,02BW003,02BW008,02BW031,02BW034,02BW050,02BW060,02BW061,02BW063,Gangplank/Twisted Fate,""
CIAQWAQGAQFQ2EQ2EAQSEJRNHIBACAQGDUAQIBQKAIAQGBQIAIBAMAQ4,faction_Bilgewater_Name,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW004,02BW004,02BW004,02BW011,02BW011,02BW011,02BW013,02BW013,02BW013,02BW018,02BW018,02BW018,02BW026,02BW026,02BW026,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW034,02BW034,02BW034,02BW038,02BW038,02BW038,02BW045,02BW045,02BW045,02BW058,02BW058,02BW058,02BW029,02BW029,04BW010,04BW010,03BW008,02BW002,02BW028,Gangplank/Twisted Fate,""
CIAQSAQGAQGBEFA7EAQS2OQBAIBAMAQWAIBAGBQHCADQEBQIBIGRUHB3HQ,faction_Bilgewater_Name,02BW032,02BW032,02BW032,02BW022,02BW022,02BW026,02BW004,02BW004,02BW004,02BW012,02BW012,02BW012,02BW018,02BW018,02BW018,02BW020,02BW020,02BW020,02BW031,02BW031,02BW031,02BW032,02BW032,02BW032,02BW033,02BW033,02BW033,02BW045,02BW045,02BW045,02BW058,02BW058,02BW058,02BW002,02BW002,02BW022,02BW022,03BW007,03BW016,02BW008,02BW010,02BW013,02BW026,02BW028,02BW059,02BW060,Gangplank/Miss Fortune/Twisted Fate,""
CIAQCAQGEEAQGAQGBQKDCAYCAQDAECQDAUDAECQLDIBAMAYEAYEAWDQPCEJBKFQYDIOB6IBCEMTC2MRYHE5DYPQ,faction_Bilgewater_Name,02BW022,02BW026,02BW032,"","","",02BW033,02BW033,02BW033,02BW012,02BW012,02BW020,02BW020,02BW049,02BW049,04BW002,04BW010,05BW002,05BW010,05BW011,02BW003,02BW004,02BW006,02BW008,02BW011,02BW014,02BW015,02BW017,02BW018,02BW021,02BW022,02BW024,02BW026,02BW028,02BW031,02BW032,02BW034,02BW035,02BW038,02BW045,02BW050,02BW056,02BW057,02BW058,02BW060,02BW062,Gangplank/Miss Fortune/Twisted Fate,""
CIBQCAYGCQBAIBQKBMEQEBQLCAKBUIJCGE3TUAQBAIDBEAIDAYHAA,faction_Bilgewater_Name,02BW026,02BW026,02BW026,"","","",03BW020,03BW020,03BW020,04BW010,04BW010,04BW010,04BW011,04BW011,04BW011,02BW011,02BW011,02BW011,02BW016,02BW016,02BW016,02BW020,02BW020,02BW020,02BW026,02BW026,02BW026,02BW033,02BW033,02BW033,02BW034,02BW034,02BW034,02BW049,02BW049,02BW049,02BW055,02BW055,02BW055,02BW058,02BW058,02BW058,02BW018,02BW018,03BW014,03BW014,Twisted Fate,""
CIAQIAQGBMKBMIACAICAMCQOBQBAMAQEBAGBCEQ4EIWTEOR4AA,faction_Bilgewater_Name,02BW022,02BW022,02BW022,02BW032,02BW032,02BW032,02BW011,02BW011,02BW011,02BW020,02BW020,02BW020,02BW022,02BW022,02BW022,02BW032,02BW032,02BW032,04BW010,04BW010,04BW014,04BW014,02BW002,02BW002,02BW004,02BW004,02BW008,02BW008,02BW012,02BW012,02BW017,02BW017,02BW018,02BW018,02BW028,02BW028,02BW034,02BW034,02BW045,02BW045,02BW050,02BW050,02BW058,02BW058,02BW060,02BW060,Gangplank/Miss Fortune,""
CQCQCBIGAEBAEBQWHYBAGAAGBYBAKCRJWMAQGAIABEKR2AYBAIDDUAIEAABAEAQAA4EQEAIBAAGQCAQAAI,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,05BC041,05BC041,05BC041,05BW001,05BW001,05BW001,02BW022,02BW022,02BW022,02BW062,02BW062,02BW062,03DE006,03DE006,03DE006,03DE014,03DE014,03DE014,05BC041,05BC041,05BC041,05BC179,05BC179,05BC179,01DE009,01DE009,01DE009,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,02BW058,02BW058,04DE002,04DE002,02DE007,02DE007,02DE009,02DE009,01DE013,02DE002,Miss Fortune/Poppy (BW/DE),""
CQDQCAYABYAQIAACAECQUKIBAUDACAQCAYLD4AQCAABAOAYBAAER2MYCAECAABYCAEAAMJIBAEAQACY,"faction_Bilgewater_Name,faction_Demacia_Name",05BC041,05BC041,05BC041,02BW022,02BW022,02BW022,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,05BC041,05BC041,05BC041,05BW001,05BW001,05BW001,02BW022,02BW022,02BW022,02BW062,02BW062,02BW062,02DE002,02DE002,02DE002,02DE007,02DE007,02DE007,01DE009,01DE009,01DE009,01DE029,01DE029,01DE029,01DE051,01DE051,01DE051,04DE007,04DE007,01DE006,01DE006,01DE037,01DE037,01DE011,Miss Fortune/Poppy (BW/DE),""
CICACAYABYBAEBQWFABQCAAJCYOQGAQAAIEQUAYBAIAAOAQBAAFRKAQCAYCT4AIDAEACKKJT,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,01DE022,01DE022,01DE022,03DE014,03DE014,03DE014,02BW022,02BW022,02BW022,02BW040,02BW040,02BW040,01DE009,01DE009,01DE009,01DE022,01DE022,01DE022,01DE029,01DE029,01DE029,02DE002,02DE002,02DE002,02DE009,02DE009,02DE009,02DE010,02DE010,02DE010,02DE007,02DE007,01DE011,01DE011,01DE021,01DE021,02BW005,02BW005,02BW062,02BW062,01DE037,01DE041,01DE051,Lucian/Miss Fortune,""
CMCACAYABMBAEBQBAUCACAABBENB2BAEAAAQEBYIAIAQEAAHAIBQABQOAEAQIAAK,"faction_Bilgewater_Name,faction_Demacia_Name",03DE011,03DE011,03DE011,04DE008,04DE008,04DE008,03DE011,03DE011,03DE011,02BW001,02BW001,02BW001,02BW005,02BW005,02BW005,01DE001,01DE001,01DE001,01DE009,01DE009,01DE009,01DE026,01DE026,01DE026,01DE029,01DE029,01DE029,04DE001,04DE001,04DE001,04DE002,04DE002,04DE002,04DE007,04DE007,04DE007,04DE008,04DE008,04DE008,02DE007,02DE007,03DE006,03DE006,03DE014,03DE014,04DE010,Jarvan IV/Shyvana (BW/DE),""
CIDACAYABYAQIAACAECQMAICAIDBMPQDAIAAMCIKAQAQABQJCUOQEAICAY5ACAQAA4AA,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,05BW001,05BW001,05BW001,02BW022,02BW022,02BW022,02BW062,02BW062,02BW062,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,02DE010,02DE010,02DE010,01DE006,01DE006,01DE006,01DE009,01DE009,01DE009,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,02BW058,02BW058,02DE007,02DE007,Miss Fortune/Quinn,""
CICQCAQGCYAQIAAHAIBAABQJAIBQADQPAUAQAAIJBMKR2AICAIAAOCQCAECAABICAEACKMY,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,02BW022,02BW022,02BW022,04DE007,04DE007,04DE007,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,03DE014,03DE014,03DE014,03DE015,03DE015,03DE015,01DE001,01DE001,01DE001,01DE009,01DE009,01DE009,01DE011,01DE011,01DE011,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,02DE007,02DE007,02DE010,02DE010,04DE005,01DE037,01DE051,Miss Fortune/Quinn,""
CIBQGAQGCY5D4AYCAABAMCIEAEAASFI5GMBACAQGBABQGAAEBIHAEAIBAASQCAQAA4,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,02BW022,02BW022,02BW022,02BW058,02BW058,02BW058,02BW062,02BW062,02BW062,02DE002,02DE002,02DE002,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,01DE009,01DE009,01DE009,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,01DE051,01DE051,01DE051,02BW008,02BW008,03DE004,03DE004,03DE010,03DE010,03DE014,03DE014,01DE037,02DE007,Miss Fortune/Quinn,""
CQDQCAQAA4AQGAAOAECAAAQBAUFCSAIFAYAQGAIABEOSWAYCAYEBMPQCAEAQAIABAUFLGAICAEBQABQCAIAAECQ,"faction_Bilgewater_Name,faction_Demacia_Name",05BC041,05BC041,05BC041,02BW022,02BW022,02BW022,02DE007,02DE007,02DE007,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,05BC041,05BC041,05BC041,05BW001,05BW001,05BW001,01DE009,01DE009,01DE009,01DE029,01DE029,01DE029,01DE043,01DE043,01DE043,02BW008,02BW008,02BW008,02BW022,02BW022,02BW022,02BW062,02BW062,02BW062,01DE032,01DE032,05BC179,05BC179,03DE006,02DE002,02DE010,Miss Fortune/Poppy (BW/DE),""
CICAEAIABEOQEAYABIHAGAQGCY5D4AYCAABAMCIDAEBAABYCAEABKMYCAQAACAYA,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,01DE009,01DE009,01DE009,01DE029,01DE029,01DE029,03DE010,03DE010,03DE010,03DE014,03DE014,03DE014,02BW022,02BW022,02BW022,02BW058,02BW058,02BW058,02BW062,02BW062,02BW062,02DE002,02DE002,02DE002,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,02DE007,02DE007,01DE021,01DE021,01DE051,01DE051,04DE001,04DE001,04DE003,04DE003,Miss Fortune/Quinn,""
CMCACAYABYBAEBQWHYBQCAAJCUOQIAQAAIDAOCIDAEAQAIABAQAAGAQCAACAUAQBAEACKAICAYIQ,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,03DE014,03DE014,03DE014,02BW022,02BW022,02BW022,02BW062,02BW062,02BW062,01DE009,01DE009,01DE009,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,02DE002,02DE002,02DE002,02DE006,02DE006,02DE006,02DE007,02DE007,02DE007,02DE009,02DE009,02DE009,01DE032,01DE032,04DE003,04DE003,02DE004,02DE004,02DE010,02DE010,01DE037,02BW017,Miss Fortune/Quinn,""
CICQCAQGCYAQGAAOAICAAAQHAQAQAAIGBEOQIAQAAICAMCQCAEAQAMYBAIAAOAA,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,02BW022,02BW022,02BW022,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,04DE007,04DE007,04DE007,01DE001,01DE001,01DE001,01DE006,01DE006,01DE006,01DE009,01DE009,01DE009,01DE029,01DE029,01DE029,02DE002,02DE002,02DE002,02DE004,02DE004,02DE004,02DE006,02DE006,02DE006,02DE010,02DE010,02DE010,01DE051,01DE051,02DE007,02DE007,Miss Fortune/Quinn,""
CIBQCAQGHYAQGAAOAMAQACIVDUBQCAYAAYBQCAADBMLAGAQGAUKRMBABAMDA4AQBAAGCMBACAYNCGMB2AQBAAAQHBAFA,"faction_Bilgewater_Name,faction_Demacia_Name",01DE022,01DE022,02BW022,02BW022,01DE012,02BW026,02BW062,02BW062,02BW062,03DE014,03DE014,03DE014,01DE009,01DE009,01DE009,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,03DE006,03DE006,01DE003,01DE003,01DE011,01DE011,01DE022,01DE022,02BW005,02BW005,02BW021,02BW021,02BW022,02BW022,03BW014,01DE012,01DE038,02BW026,02BW035,02BW048,02BW058,02DE002,02DE007,02DE008,02DE010,Garen/Lucian/Miss Fortune/Twisted Fate,""
CICACBAAAMBAEBQFCYBQCAAJDU3AGAQAAIDASBABAMAA4AIEAABAEAIACUQAEAQAA4FACAICAYHQ,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,04DE003,04DE003,04DE003,02BW005,02BW005,02BW005,02BW022,02BW022,02BW022,01DE009,01DE009,01DE009,01DE029,01DE029,01DE029,01DE054,01DE054,01DE054,02DE002,02DE002,02DE002,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,03DE014,03DE014,04DE002,04DE002,01DE021,01DE021,01DE032,01DE032,02DE007,02DE007,02DE010,02DE010,02BW015,Miss Fortune/Quinn,""
CQCQCBIKFEBACAAJDUBAEBQWHYBAEAACBEBAGAAOB4BACAQAA4CACAAVEAZDGAQBAIAAUAQBAAFSK,"faction_Bilgewater_Name,faction_Demacia_Name",05BC041,05BC041,05BC041,02BW022,02BW022,02BW022,05BC041,05BC041,05BC041,01DE009,01DE009,01DE009,01DE029,01DE029,01DE029,02BW022,02BW022,02BW022,02BW062,02BW062,02BW062,02DE002,02DE002,02DE002,02DE009,02DE009,02DE009,03DE014,03DE014,03DE014,03DE015,03DE015,03DE015,02DE007,02DE007,01DE021,01DE021,01DE032,01DE032,01DE050,01DE050,01DE051,01DE051,02DE010,01DE011,01DE037,Miss Fortune/Poppy (BW/DE),""
CICQCAQABEAQGAAOAECAAAQDAIDA2MZ6AQAQADIVE4ZAEAICAACAEAIACYTAGAICAYIQCAQAAYBACAACBQ,"faction_Bilgewater_Name,faction_Demacia_Name",01DE022,01DE022,02DE006,01DE012,"","",02DE009,02DE009,02DE009,03DE014,03DE014,03DE014,04DE002,04DE002,04DE002,02BW013,02BW013,02BW013,02BW051,02BW051,02BW051,02BW062,02BW062,02BW062,01DE013,01DE013,01DE013,01DE021,01DE021,01DE021,01DE039,01DE039,01DE039,01DE050,01DE050,01DE050,02DE004,02DE004,01DE022,01DE022,01DE038,01DE038,02BW017,02DE006,01DE002,01DE012,Garen/Lucian/Quinn (BW/DE),""
CIAQEAIACQTQIAIDAAHAEAYGA4HQIAIAAMFRMHIGAIDAKFRNHI6D4BIBAMDASAIDAAFAEAIACUTAEAQGAEJAEAQAAIDQ,"faction_Bilgewater_Name,faction_Demacia_Name",01DE022,01DE022,02BW022,02BW022,"","",01DE020,01DE020,01DE020,01DE039,01DE039,01DE039,03DE014,03DE014,03BW007,03BW007,03BW015,03BW015,01DE003,01DE003,01DE011,01DE011,01DE022,01DE022,01DE029,01DE029,02BW005,02BW005,02BW022,02BW022,02BW045,02BW045,02BW058,02BW058,02BW060,02BW060,02BW062,02BW062,03BW009,03DE010,01DE021,01DE038,02BW001,02BW018,02DE002,02DE007,Lucian/Miss Fortune,""
CMCQCAQGCYAQIAAHAIBQADQPAMBAAAQGBECACAABBEKR2AQBAIAAOAQBAASTGAIBAIAAU,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,02BW022,02BW022,02BW022,04DE007,04DE007,04DE007,03DE014,03DE014,03DE014,03DE015,03DE015,03DE015,02DE002,02DE002,02DE002,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,01DE001,01DE001,01DE001,01DE009,01DE009,01DE009,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,02DE007,02DE007,01DE037,01DE037,01DE051,01DE051,02DE010,Miss Fortune/Quinn,""
CMCACAYABIBAEBQWHYBQCAAJCUOQGAQAAIDASBABAEADGAICAADQCAYABYBAEBQIHIAQGAIAD4SSS,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,03DE010,03DE010,03DE010,02BW022,02BW022,02BW022,02BW062,02BW062,02BW062,01DE009,01DE009,01DE009,01DE021,01DE021,01DE021,01DE029,01DE029,01DE029,02DE002,02DE002,02DE002,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,01DE051,01DE051,02DE007,02DE007,03DE014,03DE014,02BW008,02BW008,02BW058,02BW058,01DE031,01DE037,01DE041,Miss Fortune/Quinn,""
CMCQCAYGBAAQGAAOAMAQACJTGYBQEBQWHQ7AGAQAAIDASAIDAQAAEAYHAEAQEAAH,"faction_Bilgewater_Name,faction_Demacia_Name",02BW022,02BW022,02BW022,02DE006,02DE006,02DE006,03BW008,03BW008,03BW008,03DE014,03DE014,03DE014,01DE009,01DE009,01DE009,01DE051,01DE051,01DE051,01DE054,01DE054,01DE054,02BW022,02BW022,02BW022,02BW060,02BW060,02BW060,02BW062,02BW062,02BW062,02DE002,02DE002,02DE002,02DE006,02DE006,02DE006,02DE009,02DE009,02DE009,04DE002,04DE002,04DE003,04DE003,04DE007,04DE007,02DE007,Miss Fortune/Quinn,""
CMCACAYGCABACAANGIBAEAAFA4DQEBQEBAGBEFBAFUAQCAQGDAAQEAQGAIOA,"faction_Bilgewater_Name,faction_Demacia_Name",02BW032,02BW032,02BW032,"","","",03BW016,03BW016,03BW016,01DE013,01DE013,01DE013,01DE050,01DE050,01DE050,02DE005,02DE005,02DE005,02DE007,02DE007,02DE007,02BW004,02BW004,02BW004,02BW008,02BW008,02BW008,02BW012,02BW012,02BW012,02BW018,02BW018,02BW018,02BW020,02BW020,02BW020,02BW032,02BW032,02BW032,02BW045,02BW045,02BW045,02BW024,02BW024,02BW002,02BW028,Gangplank (BW/DE),""
