deck_code,factions,Champion.01,Champion.02,Champion.03,Champion.04,Champion.05,Champion.06,Card.01,Card.02,Card.03,Card.04,Card.05,Card.06,Card.07,Card.08,Card.09,Card.10,Card.11,Card.12,Card.13,Card.14,Card.15,Card.16,Card.17,Card.18,Card.19,Card.20,Card.21,Card.22,Card.23,Card.24,Card.25,Card.26,Card.27,Card.28,Card.29,Card.30,Card.31,Card.32,Card.33,Card.34,Card.35,Card.36,Card.37,Card.38,Card.39,Card.40,archetype,archetype_pretty
CMBQEBADAICAGAIDAQKR6BABAEBR4JRJAMAQGAICAIAQGIJTAMAQCAILFIAQCAIDGU,"faction_Freljord_Name,faction_Noxus_Name",04NX004,04NX004,04NX004,01FR038,01FR038,01FR038,04NX002,04NX002,04NX002,04NX004,04NX004,04NX004,01NX004,01NX004,01NX004,01NX021,01NX021,01NX021,01NX031,01NX031,01NX031,01FR003,01FR003,01FR003,01FR030,01FR030,01FR030,01FR038,01FR038,01FR038,01FR041,01FR041,01FR041,03FR002,03FR002,01NX033,01NX033,01NX051,01NX051,01FR001,01FR001,01FR011,01FR011,01FR042,01FR042,01NX053,Ashe/LeBlanc,
CMBQCBAABYCAGAACAYEAWBIDBEHCMM2UMQBQCAIAA4AQGAAOAIBQSVKXAIAQEAABAEBQAGI,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,,04DE014,04DE014,04DE014,03DE002,03DE002,03DE002,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03MT014,03MT014,03MT014,03MT038,03MT038,03MT038,03MT051,03MT051,03MT051,03MT084,03MT084,03MT084,03MT100,03MT100,03MT100,01DE007,01DE007,03DE014,03DE014,03MT085,03MT085,03MT087,03MT087,02DE001,03DE025,Dragons (DE/MT),Dragons (DE/MT)
CMBQEAICAYWAKBACAQCQSCYPAUCAOAY2DQZTSAICAQDS2XIA,"faction_Ionia_Name,faction_Shurima_Name",04IO005,04IO005,04IO005,04SH003,04SH003,04SH003,01IO006,01IO006,01IO006,01IO044,01IO044,01IO044,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH028,04SH028,04SH028,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,04SH045,04SH045,04SH093,04SH093,Azir/Irelia,
CMBQGAICAYGCUAYEAICAKCIHAQDQGGQ4GM4U2XIAAEAQIAQP,"faction_Ionia_Name,faction_Shurima_Name",04IO005,04IO005,04IO005,04SH003,04SH003,04SH003,01IO006,01IO006,01IO006,01IO012,01IO012,01IO012,01IO042,01IO042,01IO042,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH028,04SH028,04SH028,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,04SH077,04SH077,04SH077,04SH093,04SH093,04SH093,04IO015,Azir/Irelia,
CMBQEAICAYVAEBACAUEQKBAHAMNC4MZZAUAQCARRAEBAECQBAMBBIAIEA5OQEBACAQHQCAIEA4GQ,"faction_Ionia_Name,faction_Shurima_Name",04IO005,04IO005,04IO005,04SH003,04SH003,04SH003,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH046,04SH046,04SH046,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,01IO049,01IO049,02IO010,02IO010,03IO020,03IO020,04SH093,04SH093,04IO004,04IO004,04IO015,04IO015,04SH013,Azir/Irelia,
CMCQCAQBAUAQGAICAIAQCCYWAIAQGFJXAMCAGAQECECACAIBAEAQEAYDAECAGDYCAEBQINIDAEAQGOABAQAQUAIEAMFA,"faction_Freljord_Name,faction_Noxus_Name",04NX004,04NX004,04NX004,,,,02FR005,02FR005,02FR005,03FR002,03FR002,03FR002,01FR011,01FR011,01FR011,01FR022,01FR022,01FR022,01NX021,01NX021,01NX021,01NX055,01NX055,01NX055,04NX002,04NX002,04NX002,04NX004,04NX004,04NX004,04NX017,04NX017,04NX017,01FR001,01FR001,02NX003,02NX003,04NX015,04NX015,01NX004,01NX004,01NX053,01NX053,01NX056,04FR010,04NX010,Ashe/LeBlanc,Marauder
CMBQCAICFICAIBYDDIZTSBIEAICAKCILB4BACAICFQAQGAQFAQAQCAQGAECAEAICAMBBIGICAQDS4XI,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,01IO044,01IO044,03IO005,03IO005,01IO006,04IO001,03IO020,03IO025,04SH046,04SH093,Azir/Irelia,
CMBAKBACAQCQSCYPAUCAOAY2DQZTSAYBAEBCUAICAIFACBAHLUCACAQCAUAQGAQZAECAEBQBAQDW2,"faction_Ionia_Name,faction_Shurima_Name",04IO005,04IO005,04IO005,04SH003,04SH003,04SH003,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH028,04SH028,04SH028,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,01IO042,01IO042,02IO010,02IO010,04SH093,04SH093,02IO005,03IO025,04IO006,04SH109,Azir/Irelia,
CMCACAIADIAQEAABAIBQSV3EAQBQABQIBMHAEAIEBECAIAYJKRKVZXIBAMAQCAAPAECAADQEAMEQGDRZKY,"faction_Demacia_Name,faction_MtTargon_Name",03MT087,03MT087,03MT087,03DE011,03DE011,03DE011,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,04MT004,04MT004,03MT084,03MT084,03MT085,03MT085,03MT092,03MT092,03MT221,03MT221,01DE015,04DE014,03MT003,03MT014,03MT057,03MT086,Dragons (DE/MT),Dragons (DE/MT)
CMBQCAYEBUCAGBIDAQDA2BIBAUBQ4EBPHABACBAFBMCACBIZDUQC4AA,"faction_Piltover_Name,faction_ShadowIsles_Name",,,,,,,03PZ013,03PZ013,03PZ013,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI006,03SI006,03SI006,03SI013,03SI013,03SI013,01SI003,01SI003,01SI003,01SI014,01SI014,01SI014,01SI016,01SI016,01SI016,01SI047,01SI047,01SI047,01SI056,01SI056,01SI056,04SI011,04SI011,01SI025,01SI025,01SI029,01SI029,01SI032,01SI032,01SI046,01SI046,Mistwraith Allegiance,Mistwraith Allegiance
CMCACAQCBIBACAQGFIBQIBYDDIZQKBACAQCQSCYPAIAQIBZZAIBQEBIUAEAQCAQM,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,02IO010,02IO010,02IO010,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,04SH057,04SH057,03IO005,03IO005,03IO020,03IO020,01IO012,Azir/Irelia,
CMCACBAABYBACAAPDIBQGCJZJBOAIAYAAIEAWDQCAEAQABYDAMEVKV3EAIAQGCIDAECAACA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,04DE008,04DE014,04DE014,04DE014,01DE015,01DE015,01DE015,01DE026,01DE026,01DE026,03MT057,03MT057,03MT057,03MT072,03MT072,03MT072,03MT092,03MT092,03MT092,03DE002,03DE002,03DE002,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE007,01DE007,03MT085,03MT085,03MT087,03MT087,03MT100,03MT100,03MT003,04DE008,Dragons (DE/MT),Dragons (DE/MT)
CMCACAYJHEAQICIEAMAQACYPDICAGAAGBAFQ4AYBAIAACAIEAAHAEAYJK5SAGAIBAADQCBAABABQGCIDGNKQ,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,04DE008,03MT057,03MT057,03MT057,04MT004,04MT004,04MT004,01DE011,01DE011,01DE011,01DE015,01DE015,01DE015,01DE026,01DE026,01DE026,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,02DE001,02DE001,04DE014,04DE014,03MT087,03MT087,03MT100,03MT100,01DE007,04DE008,03MT003,03MT051,03MT085,Dragons (DE/MT),Dragons (DE/MT)
CMCACAYBAIBACAJGGABACAYED4BAIAYCAQBQCBADBABACAZBGUDACAIBAMLB4KJKAEAQIAYP,"faction_Freljord_Name,faction_Noxus_Name",01FR038,01FR038,01FR038,04NX004,04NX004,04NX004,03FR002,03FR002,03FR002,01FR038,01FR038,01FR038,01FR048,01FR048,01FR048,01NX004,01NX004,01NX004,01NX031,01NX031,01NX031,04NX002,04NX002,04NX002,04NX004,04NX004,04NX004,04NX008,04NX008,01NX033,01NX033,01NX053,01NX053,01FR001,01FR001,01FR003,01FR003,01FR022,01FR022,01FR030,01FR030,01FR041,01FR041,01FR042,01FR042,04NX015,Ashe/LeBlanc,
CMCACAQAAEAQGCKUAIAQADY2AQBQABQIBMHAIAIBAAFQCBAABYAQICIEAQBQSOKXMTOQCAQBAMEVKAIEAAEA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,04DE008,02DE001,02DE001,02DE001,03MT084,03MT084,03MT084,01DE015,01DE015,01DE015,01DE026,01DE026,01DE026,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE011,01DE011,04DE014,04DE014,04MT004,04MT004,03MT057,03MT057,03MT087,03MT087,03MT100,03MT100,03MT221,03MT221,03MT085,04DE008,Dragons (DE/MT),Dragons (DE/MT)
CMBQEAIABMNAGAYAAYFQ4BYDBENVIVKXLRSN2AIBAEBAAAIBAIBQSA3A,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT087,01DE011,01DE011,01DE011,01DE026,01DE026,01DE026,03DE006,03DE006,03DE006,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,03MT027,03MT027,03MT027,03MT084,03MT084,03MT084,03MT085,03MT085,03MT085,03MT087,03MT087,03MT087,03MT092,03MT092,03MT092,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,02DE001,02DE001,03MT003,03MT096,Dragons (DE/MT),Dragons (DE/MT)
CMBQCAICFICAIBYDDIZTSBIEAICAKCILB4BACBAHLUBACAQGFQBQCAQCBIAQIAQHAIBQEBIU,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,04SH093,04SH093,01IO006,01IO006,01IO044,01IO044,02IO010,04IO007,03IO005,03IO020,Azir/Irelia,
CMCQCAICFIAQGAQFAICAOAZTAMBAEAYJBICQIAQEAUEQWDYCAEBQEFABAQDV2AA,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,03IO005,03IO005,03IO005,04SH003,04SH003,04SH003,04SH051,04SH051,04SH051,02IO003,02IO003,02IO003,02IO009,02IO009,02IO009,02IO010,02IO010,02IO010,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,03IO020,03IO020,04SH093,04SH093,Azir/Irelia,
CMBQCAICFICAIBYDDIZV2BIEAICAKCILB4CACAICAYAQGAQFAECAEBYBAQDTSAQBAIBAUAIDAIKA,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH093,04SH093,04SH093,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,01IO006,01IO006,03IO005,03IO005,04IO007,04IO007,04SH057,04SH057,02IO010,03IO020,Azir/Irelia,
CICACAQAAEBACAALDIBAGCKVMQCAGAAGBAFQ4BABAEAA6AIEAAHACBAJAQBQGCJZK7OQCAIBAMEQG,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,,02DE001,02DE001,02DE001,01DE011,01DE011,01DE011,01DE026,01DE026,01DE026,03MT085,03MT085,03MT085,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE015,01DE015,04DE014,04DE014,04MT004,04MT004,03MT057,03MT057,03MT087,03MT087,03MT221,03MT221,03MT003,Dragons (DE/MT),Dragons (DE/MT)
CMBQCAICFICAIBYDDIZTSBIEAICAKCILB4BQCAICFQAQGAQFAICAOHC5AEBACAQGGE,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,01IO044,01IO044,03IO005,03IO005,04SH028,04SH028,04SH093,04SH093,01IO006,01IO049,Azir/Irelia,
CICQCAQAAEAQICIEAIAQACY2AIBQSVO5AECAGAAGBAFQ4AYBAEAA6AIEAAHAEAYJK5SAEAIDBEBQCBAABA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,04DE008,02DE001,02DE001,02DE001,04MT004,04MT004,04MT004,01DE011,01DE011,01DE011,01DE026,01DE026,01DE026,03MT085,03MT085,03MT085,03MT221,03MT221,03MT221,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE015,01DE015,04DE014,04DE014,03MT087,03MT087,03MT100,03MT100,03MT003,04DE008,Dragons (DE/MT),Dragons (DE/MT)
CICQCAQAAEAQICIEAMAQACYPDICAGAAGBAFQ4BADBFKVOZG5AEAACAIDBEBQ,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,03MT087,02DE001,02DE001,02DE001,04MT004,04MT004,04MT004,01DE011,01DE011,01DE011,01DE015,01DE015,01DE015,01DE026,01DE026,01DE026,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,03MT085,03MT085,03MT085,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,03MT003,Dragons (DE/MT),Dragons (DE/MT)
CMCQCAICFIAQEAQKAEBQEBIEAQDQGGRTM4CQIAQEAUEQWDYBAECAOOICAEBQEFABAQDV2,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,02IO010,02IO010,02IO010,03IO005,03IO005,03IO005,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH103,04SH103,04SH103,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,04SH057,04SH057,03IO020,04SH093,Azir/Irelia,
CMBQCAICFIBAIBYDGMCQIAQEAUEQWDYFAEBAECQBAMBBIAIEAIDQEAICAYYQGBAHDI4U2AA,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH051,04SH051,04SH051,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,02IO010,02IO010,03IO020,03IO020,04IO007,04IO007,01IO006,01IO006,01IO049,01IO049,04SH026,04SH026,04SH057,04SH057,04SH077,04SH077,Azir/Irelia,
CMCQCAQCBIAQGAQFAIAQEBRKAMCAOAY2GMCQIAQEAUEQWDYBAECAORIBAICAOTK5,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,02IO010,02IO010,02IO010,03IO005,03IO005,03IO005,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,04SH069,04SH069,04SH077,04SH093,Azir/Irelia,
CIBQCAIADIAQGCKVAQBQABQIBMHAGAICAAAQGAIABEFQ6BQDBEBTSVCXMTOQCAQBAQAAQAIEBECA,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,04DE008,01DE026,01DE026,01DE026,03MT085,03MT085,03MT085,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,02DE001,02DE001,01DE009,01DE009,01DE011,01DE011,01DE015,01DE015,03MT003,03MT003,03MT057,03MT057,03MT084,03MT084,03MT087,03MT087,03MT100,03MT100,03MT221,03MT221,04DE008,04MT004,Dragons (DE/MT),Dragons (DE/MT)
CMBQEAICAYVAIBAHAMNDGXIFAQBAIBIJBMHQEAIDAICQCBAHHEBQCAQCBIAQGAQUAECAOHA,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH093,04SH093,04SH093,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,03IO005,03IO005,04SH057,04SH057,02IO010,03IO020,04SH028,Azir/Irelia,
CIDACAIADIAQEAABAECAADQBAQEQIAYDBFLWJXIBAQBQABQIBMHAEAIBAAHQEAYJANKQCAIDBE4Q,"faction_Demacia_Name,faction_MtTargon_Name",03MT087,03MT087,03MT087,03DE011,03DE011,03DE011,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,04DE014,04DE014,04DE014,04MT004,04MT004,04MT004,03MT087,03MT087,03MT087,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE015,01DE015,03MT003,03MT003,03MT085,03MT085,03MT057,Dragons (DE/MT),Dragons (DE/MT)
CMCQCAQCBIAQGAQFAIAQEBRKAICAOAZTAQCAEBAFBEHQEAIEAIFQGBAHDI4UKAQBAMBBIAIEA5GQ,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,02IO010,02IO010,02IO010,03IO005,03IO005,03IO005,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH051,04SH051,04SH051,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO015,04IO015,04IO015,04IO011,04IO011,04SH026,04SH026,04SH057,04SH057,04SH069,04SH069,03IO020,04SH077,Azir/Irelia,
CMBQCAYCAUBQIBYDDIZQMBACAECAKBYJB4BQCAICFIBAIAQCBMBAIBZZOIAA,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,03IO005,03IO005,03IO005,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04IO001,04IO001,04IO001,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO007,04IO007,04IO007,04IO009,04IO009,04IO009,04IO015,04IO015,04IO015,01IO042,01IO042,04IO002,04IO002,04IO011,04IO011,04SH057,04SH057,04SH114,04SH114,Azir/Irelia,
CMCACAICFIAQGAQFAQCAOAY2GNOQKBACAQCQSCYPAMAQCARMAEBQEFABAQDTSAIBAQBAO,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,03IO005,03IO005,03IO005,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH093,04SH093,04SH093,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,01IO044,01IO044,03IO020,03IO020,04SH057,04SH057,04IO007,Azir/Irelia,
CMCACAYCAUBACAQGFIBQIBYDDIZQIBACAQCQWDYDAEBAECQBAQBASAQEA44V2AQBAEBDCAIDAIKA,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,03IO005,03IO005,03IO005,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,02IO010,02IO010,04IO009,04IO009,04SH057,04SH057,04SH093,04SH093,01IO049,03IO020,Azir/Irelia,
CMCACAYCAUBACAQGFIBQIBYDDIZQIBACAQCQSDYCAECAECYCAQDTSXIEAEBAECQBAMBBIAIEAIDQCBAHDQ,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,03IO005,03IO005,03IO005,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO015,04IO015,04IO015,04IO011,04IO011,04SH057,04SH057,04SH093,04SH093,02IO010,03IO020,04IO007,04SH028,Azir/Irelia,
CMCACAICFIAQGAQFAMCAOAY2GMCQIAQEAUEQWDYCAEAQEBQDAQDTSTK5AIAQEAQKAEBQEFA,"faction_Ionia_Name,faction_Shurima_Name",04SH003,04SH003,04SH003,04IO005,04IO005,04IO005,01IO042,01IO042,01IO042,03IO005,03IO005,03IO005,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04IO015,04IO015,04IO015,01IO006,01IO006,04SH057,04SH057,04SH077,04SH077,04SH093,04SH093,02IO010,03IO020,Azir/Irelia,
CICQCAIADIAQEAABAECAADQDAMEVKXDEAQBQABQIBMHAEAIBAAHQGAYJHFL52AICAEBQSAYBAQAAQ,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03DE011,03MT087,03MT087,04DE008,01DE026,01DE026,01DE026,02DE001,02DE001,02DE001,04DE014,04DE014,04DE014,03MT085,03MT085,03MT085,03MT092,03MT092,03MT092,03MT100,03MT100,03MT100,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE011,03DE011,03DE011,03DE014,03DE014,03DE014,01DE015,01DE015,03MT057,03MT057,03MT087,03MT087,03MT221,03MT221,03MT003,04DE008,Dragons (DE/MT),Dragons (DE/MT)
CECACAYEBUAQIBILAQBQKAYEAYGQMAIFBYICALRPHAAQEAIFCYMQA,"faction_Piltover_Name,faction_ShadowIsles_Name",,,,,,,03PZ013,03PZ013,03PZ013,04SI011,04SI011,04SI011,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI006,03SI006,03SI006,03SI013,03SI013,03SI013,01SI014,01SI014,01SI014,01SI016,01SI016,01SI016,01SI032,01SI032,01SI032,01SI046,01SI046,01SI046,01SI047,01SI047,01SI047,01SI056,01SI056,01SI056,01SI022,01SI022,01SI025,01SI025,Mistwraith Allegiance,Mistwraith Allegiance
CMBAGBACAQCQWBAEA4BRUMZZAQAQGAQUAECAO6ICAQBASDYEAEBAMCYMFIBACAQCBIBACARMGE,"faction_Ionia_Name,faction_Shurima_Name",04IO005,04IO005,04IO005,04SH003,04SH003,04SH003,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO011,04IO011,04IO011,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,03IO020,03IO020,04SH121,04SH121,04IO009,04IO009,04IO015,04IO015,01IO006,01IO006,01IO011,01IO011,01IO012,01IO012,01IO042,01IO042,02IO010,01IO044,01IO049,Azir/Irelia,
CMBQEAICAYVAIBACAQCQSCYEAQDQGGRTHEAQGBAHFZOWOAYBAEBDCAIDAIKAEBAHBUOA,"faction_Ionia_Name,faction_Shurima_Name",04IO005,04IO005,04IO005,04SH003,04SH003,04SH003,01IO006,01IO006,01IO006,01IO042,01IO042,01IO042,04IO004,04IO004,04IO004,04IO005,04IO005,04IO005,04IO009,04IO009,04IO009,04IO011,04IO011,04IO011,04SH003,04SH003,04SH003,04SH026,04SH026,04SH026,04SH051,04SH051,04SH051,04SH057,04SH057,04SH057,04SH046,04SH046,04SH093,04SH093,04SH103,04SH103,01IO049,03IO020,04SH013,04SH028,Azir/Irelia,
CIBAEAYJANEAIAYAAICQMCACAIBQAAYLAYBQSDRGKRLWJXIBAMAQICIKAIBQABYNAMBQSBQRCU,"faction_Demacia_Name,faction_MtTargon_Name",03DE011,03DE011,03MT087,03MT087,,,03MT003,03MT003,03MT003,03MT072,03MT072,03MT072,03DE002,03DE002,03DE002,03DE005,03DE005,03DE005,03DE006,03DE006,03DE006,03DE008,03DE008,03DE008,03DE003,03DE003,03DE011,03DE011,03MT014,03MT014,03MT038,03MT038,03MT084,03MT084,03MT087,03MT087,03MT100,03MT100,03MT221,03MT221,04MT010,03DE007,03DE013,03MT006,03MT017,03MT021,Dragons (DE/MT),Dragons (DE/MT)
CECACAYBAIAQIAYEAMAQCCYWGABQCAYED4QQIAIBAM2QCBABBIAQIAYCAQAQCHRGFEVACAQBAEAQG,"faction_Freljord_Name,faction_Noxus_Name",04NX004,04NX004,04NX004,01FR038,01FR038,,03FR002,03FR002,03FR002,04NX004,04NX004,04NX004,01FR011,01FR011,01FR011,01FR022,01FR022,01FR022,01FR048,01FR048,01FR048,01NX004,01NX004,01NX004,01NX031,01NX031,01NX031,01NX033,01NX033,01NX033,01NX053,01NX053,04FR010,04FR010,04NX002,04NX002,01FR030,01FR030,01FR038,01FR038,01FR041,01FR041,01FR042,01FR042,01FR001,01FR003,Ashe/LeBlanc,
